g1,g2,g3,g4,g5,g6,r1,r2,r3,r4,r5,r6
soare,trick,girth,right,,,nnnyn,yyynn,ygyyy,ggggg,,
soare,clank,,,,,nngnn,ggggg,,,,
soare,crust,trust,,,,ynnyn,ngggg,ggggg,,,
soare,betel,linen,lumen,,,nnnny,nnngy,gnngg,ggggg,,
soare,forge,horde,borne,,,ngnyg,nggng,nggng,ggggg,,
soare,stoop,spoof,spoon,spool,spook,gynnn,gnggy,ggggn,ggggn,ggggn,ggggg
soare,saute,sauce,,,,gnyng,gggng,ggggg,,,
soare,later,aider,amber,,,nnyyy,nyngg,gnngg,ggggg,,
soare,angle,halve,lathe,,,nnyng,ynnyg,ygyng,ggggg,,
soare,radar,carat,,,,nnyyn,ygngn,ggggg,,,
soare,rower,corer,,,,ngnyy,ygngg,ggggg,,,
soare,trick,girth,dirty,,,nnnyn,yyynn,ngggn,ggggg,,
soare,stink,slump,slyly,,,gnnnn,gnnnn,ggnnn,ggggg,,
soare,natal,aphid,affix,,,nnynn,nynnn,gnngn,ggggg,,
soare,bloat,allow,alloy,,,nyynn,ngyyn,ggggn,ggggg,,
soare,natal,taint,,,,nnynn,ygynn,ggggg,,,
soare,spelt,sweep,sheep,,,gnnny,gygnn,gnggg,ggggg,,
soare,lunch,windy,pinky,kinky,,nnnnn,nngnn,nggng,ngggg,ggggg,
soare,donut,folio,loopy,wooly,,ngnnn,ngnnn,ngyny,yggng,ggggg,
soare,angle,maybe,maize,mauve,,nnyng,ynnng,ggnng,ggnng,ggggg,
soare,lunch,flunk,flung,,,nnnnn,yyynn,ggggn,ggggg,,
soare,natal,tacit,yacht,,,nnynn,ngynn,nggng,ggggg,,
soare,deter,pried,fried,,,nnnyy,ynngy,ngggg,ggggg,,
soare,clank,qualm,quail,,,nngnn,nygnn,gggyn,ggggg,,
soare,trick,grunt,brunt,,,nnnyn,ygnnn,ngggg,ggggg,,
soare,trick,grind,grill,grimy,,nnnyn,nggnn,gggnn,gggnn,ggggg,
soare,trick,curly,curvy,,,nnnyn,nynyn,gggng,ggggg,,
soare,pleat,haven,cagey,,,nnyny,nnyyn,ngngn,ggggg,,
soare,purse,rinse,,,,ynnyg,nnygg,ggggg,,,
soare,guile,venue,deuce,,,nnnng,nynng,ngnyg,ggggg,,
soare,slate,skate,state,,,gngng,gnggg,gnggg,ggggg,,
soare,crass,trash,grasp,,,yngyn,ngggn,ngggn,ggggg,,
soare,lunch,filmy,milky,,,nnnnn,ynnnn,nggyg,ggggg,,
soare,gusto,bison,,,,yynnn,nngny,ggggg,,,
soare,drawn,craft,graft,,,nngyn,nggnn,ngggg,ggggg,,
soare,sauna,satin,sandy,,,gnynn,ggnyn,ggnny,ggggg,,
soare,lapse,waste,caste,haste,taste,ynyng,ngnyg,ngggg,ngggg,ngggg,ngggg
soare,clash,glass,blast,flask,,yngnn,ngggn,ngggn,ngggn,ggggg,
soare,guile,wedge,hedge,,,nnnng,ynnng,ngggg,ggggg,,
soare,trick,lurid,girly,,,nnnyn,nyynn,yngyn,ggggg,,
soare,slant,scamp,shady,swash,,gngnn,gngnn,gngnn,gygnn,ggggg,
soare,motel,woven,honey,boney,,ngnny,ngngn,ngngy,ngggg,ggggg,
soare,vogue,boule,coupe,,,ngnng,ngnyg,nggng,ggggg,,
soare,demon,endow,,,,nynny,yyngy,ggggg,,,
soare,baron,arbor,abhor,,,nyyyn,yyygn,gnygg,ggggg,,
soare,betel,welch,,,,nnnny,ngnny,ggggg,,,
soare,plate,blaze,blade,,,nngng,nggng,gggng,ggggg,,
soare,lunch,might,wight,fight,tight,nnnnn,nnnny,ngggg,ngggg,ngggg,ggggg
soare,dense,geese,,,,ynnng,ngngg,ggggg,,,
soare,reset,miser,,,,ynnyy,ynggn,ggggg,,,
soare,trick,girth,birth,mirth,,nnnyn,yyynn,ngggg,ngggg,ggggg,
soare,blood,cloud,,,,nynnn,nggng,ggggg,,,
soare,natal,papal,cabal,,,nnynn,ngngg,ngngg,ggggg,,
soare,betel,leech,,,,nnnny,ngnyy,ggggg,,,
soare,those,close,,,,yynng,nnggg,ggggg,,,
soare,betel,depth,tenth,,,nnnny,ngynn,ngngg,ggggg,,
soare,pleat,pecan,,,,nnyny,gnygn,ggggg,,,
soare,front,trout,droit,,,nynyn,nggng,nggng,ggggg,,
soare,drawn,craft,gravy,graph,grail,nngyn,nggnn,nggnn,gggnn,gggnn,ggggg
soare,clone,,,,,nynng,ggggg,,,,
soare,dense,guise,,,,ynnng,nnngg,ggggg,,,
soare,radar,rainy,ralph,,,nnyyn,ggnnn,ggnnn,ggggg,,
soare,bloat,patio,tango,,,nyynn,nnyyy,ngyng,ggggg,,
soare,lunch,digit,biddy,,,nnnnn,nnnnn,ygnnn,ggggg,,
soare,stink,swift,smith,,,gnnnn,gygnn,gngny,ggggg,,
soare,rower,power,lower,tower,cower,ngnyy,ngggg,ngggg,ngggg,ngggg,ngggg
soare,angle,maybe,payee,,,nnyng,ynnng,nggng,ggggg,,
soare,sneer,serum,serif,,,gnnyy,gnyny,gggnn,ggggg,,
soare,crate,grade,drake,drape,,nngyg,nggng,nggyg,gggng,ggggg,
soare,lunch,width,fifth,,,nnnnn,nnnng,ngngg,ggggg,,
soare,slant,shank,spank,,,gngnn,gnggn,gnggg,ggggg,,
soare,plate,blaze,glaze,,,nngng,nggng,ngggg,ggggg,,
soare,bloat,allot,,,,nyynn,ngyyg,ggggg,,,
soare,trick,truck,,,,nnnyn,ggngg,ggggg,,,
soare,natal,madam,kayak,,,nnynn,ngngn,ngngn,ggggg,,
soare,crust,virus,,,,ynnyn,nyyyn,ggggg,,,
soare,guest,zesty,testy,,,ynnny,nnyyy,ngggg,ggggg,,
soare,guile,pence,tepee,,,nnnng,nnnng,ygnng,ggggg,,
soare,lunch,built,gully,fully,,nnnnn,ygnnn,ngngn,ngggg,ggggg,
soare,nomad,zonal,,,,ngynn,ygngn,ggggg,,,
soare,retro,metro,,,,nyngy,ngggg,ggggg,,,
soare,churn,curry,,,,nnngn,gnygn,ggggg,,,
soare,drawn,brand,grand,,,nngyn,yggny,ngggg,ggggg,,
soare,bloat,bayou,banjo,,,nyynn,gnyyn,ggnyn,ggggg,,
soare,bloat,wagon,axion,,,nyynn,nnyyn,nyngg,ggggg,,
soare,betel,bevel,bezel,,,nnnny,ggngg,ggngg,ggggg,,
soare,front,rigor,occur,,,nynyn,nyynn,nnnyg,ggggg,,
soare,clank,chain,,,,nngnn,gngyn,ggggg,,,
soare,nasty,nasal,,,,ynynn,gggnn,ggggg,,,
soare,motel,woven,gooey,,,ngnny,ngngn,ngngn,ggggg,,
soare,deter,filer,,,,nnnyy,nnngg,ggggg,,,
soare,crate,grace,brace,,,nngyg,yggng,ngggg,ggggg,,
soare,natal,allay,,,,nnynn,nyngy,ggggg,,,
soare,lunch,cubic,pubic,,,nnnnn,ngnyn,ngggg,ggggg,,
soare,later,harem,raven,,,nnyyy,ngngy,ngygn,ggggg,,
soare,pleat,plead,,,,nnyny,ggggn,ggggg,,,
soare,clash,awash,gnash,,,yngnn,nnggg,nnggg,ggggg,,
soare,clank,flaky,,,,nngnn,nggny,ggggg,,,
soare,lunch,hunch,munch,,,nnnnn,ngggg,ngggg,ggggg,,
soare,lunch,built,gully,fully,dully,nnnnn,ygnnn,ngngn,ngggg,ngggg,ggggg
soare,betel,eking,,,,nnnny,nynnn,ggggg,,,
soare,lunch,night,thing,,,nnnnn,nnyny,yyyyy,ggggg,,
soare,stink,slink,,,,gnnnn,gnggg,ggggg,,,
soare,churn,hurry,,,,nnngn,nyygn,ggggg,,,
soare,betel,edict,theft,,,nnnny,nyynn,ynnng,ggggg,,
soare,short,shorn,,,,gyngn,ggggn,ggggg,,,
soare,lunch,digit,pygmy,,,nnnnn,nnnnn,nngnn,ggggg,,
soare,radar,rainy,ranch,,,nnyyn,ggnnn,ggnyn,ggggg,,
soare,trick,grind,bring,wring,,nnnyn,nggnn,ygggn,ngggg,ggggg,
soare,demon,lemon,,,,nynny,ngggg,ggggg,,,
soare,store,swore,score,spore,shore,gyngg,gnggg,gnggg,gnggg,gnggg,ggggg
soare,natal,gamma,mamma,,,nnynn,ngnyn,ngggg,ggggg,,
soare,prove,drone,wrote,broke,froze,nynyg,nggng,nggng,nggng,nggng,ggggg
soare,deter,fever,leper,newer,,nnnyy,ngngg,ngngg,ngngg,ggggg,
soare,spine,segue,style,,,gnnng,gnnng,gnnng,ggggg,,
soare,poise,louse,goose,noose,moose,ygnng,ngngg,ngngg,ngggg,ngggg,ggggg
soare,natal,antic,,,,nnynn,yygnn,ggggg,,,
soare,front,groin,crown,drown,,nynyn,nggyn,nggng,ngggg,ggggg,
soare,pleat,began,vegan,,,nnyny,nnygn,ngggg,ggggg,,
soare,guest,flesh,chess,,,ynnny,nnggn,nnggy,ggggg,,
soare,lunch,dumpy,puppy,guppy,,nnnnn,ngnnn,ngngg,ngggg,ggggg,
soare,blood,ingot,union,,,nynnn,nnngn,ygngn,ggggg,,
soare,deter,fever,never,lever,,nnnyy,ngngg,ngggg,ngggg,ggggg,
soare,dowry,lorry,,,,ngngn,ngngg,ggggg,,,
soare,plate,knave,amaze,image,,nngng,nngng,nngng,nggng,ggggg,
soare,natal,bawdy,cabby,,,nnynn,ngnnn,ygnng,ggggg,,
soare,trick,druid,,,,nnnyn,ngynn,ggggg,,,
soare,death,exalt,exact,,,nngny,nygyn,gggng,ggggg,,
soare,trick,truly,trump,truth,,nnnyn,ggnnn,gggnn,gggnn,ggggg,
soare,motel,woven,gooey,dopey,,ngnny,ngngn,ngngn,ngngg,ggggg,
soare,smear,swear,shear,spear,,gnyyy,gnggg,gnggg,gnggg,ggggg,
soare,deter,pried,fried,cried,,nnnyy,ynngy,ngggg,ngggg,ggggg,
soare,guile,twine,chide,chime,,nnnng,nngng,nngng,gggng,ggggg,
soare,front,irony,crony,,,nynyn,ngggn,ngggg,ggggg,,
soare,stink,stunk,,,,gnnnn,ggngg,ggggg,,,
soare,lunch,digit,timid,,,nnnnn,nnnnn,ygngy,ggggg,,
soare,natal,patch,hatch,watch,catch,nnynn,nggnn,ngggg,ngggg,ngggg,ngggg
soare,angle,gauze,gauge,,,nnyng,ynyng,gggng,ggggg,,
soare,north,motor,rotor,,,ngnyn,ngyyn,ngggg,ggggg,,
soare,drawn,craft,crazy,cramp,crack,nngyn,nggnn,gggnn,gggnn,gggnn,ggggg
soare,tripe,nerve,curve,,,nnnyg,nynng,nnggg,ggggg,,
soare,angle,halve,latte,,,nnyng,ynnyg,ngyng,ggggg,,
soare,lunch,which,witch,,,nnnnn,nnngg,gnygg,ggggg,,
soare,lunch,hunch,munch,bunch,,nnnnn,ngggg,ngggg,ngggg,ggggg,
soare,deter,rebel,revel,repel,,nnnyy,ngngy,ggngg,ggngg,ggggg,
soare,natal,annul,anvil,,,nnynn,yynng,ggnng,ggggg,,
soare,soapy,,,,,gggnn,ggggg,,,,
soare,deter,meter,,,,nnnyy,ngggg,ggggg,,,
soare,front,troll,broth,,,nynyn,nggny,yggnn,ggggg,,
soare,natal,daily,badly,madly,,nnynn,ngnny,ygngg,ngggg,ggggg,
soare,deter,dried,,,,nnnyy,gnngy,ggggg,,,
soare,spine,scene,,,,gnnng,gnngg,ggggg,,,
soare,blood,phony,known,,,nynnn,nngnn,nngyn,ggggg,,
soare,natal,gamma,magma,,,nnynn,ngnyn,ygygg,ggggg,,
soare,worst,roost,,,,ygnyn,ngygg,ggggg,,,
soare,nomad,woman,,,,ngynn,ygggn,ggggg,,,
soare,blood,phony,thong,,,nynnn,nngnn,ngggn,ggggg,,
soare,lunch,hunch,munch,bunch,punch,nnnnn,ngggg,ngggg,ngggg,ngggg,ggggg
soare,nasty,hasty,tasty,pasty,,ynynn,ngggg,ngggg,ngggg,ggggg,
soare,donut,doing,downy,,,ngnnn,ggynn,ggngn,ggggg,,
soare,pleat,ahead,knead,,,nnyny,nnggn,nnggg,ggggg,,
soare,churn,third,whirl,,,nnngn,ngngn,ngggn,ggggg,,
soare,radar,rabid,rapid,,,nnyyn,ggynn,ggngg,ggggg,,
soare,clank,clang,,,,nngnn,ggggn,ggggg,,,
soare,later,aider,amber,anger,,nnyyy,nyngg,gnngg,gnngg,ggggg,
soare,tripe,brine,grime,drive,,nnnyg,nggng,nggng,nggng,ggggg,
soare,donut,folio,goofy,,,ngnnn,ngnnn,ygnny,ggggg,,
soare,death,email,,,,nngny,nygnn,ggggg,,,
soare,mushy,music,,,,ynnnn,gggnn,ggggg,,,
soare,stink,study,stump,stuff,,gnnnn,ggnnn,gggnn,gggnn,ggggg,
soare,betel,bleed,bleep,,,nnnny,gyngy,ggggn,ggggg,,
soare,deter,ruder,rider,,,nnnyy,ynngg,gnggg,ggggg,,
soare,pleat,haven,media,mecca,,nnyny,nnyyn,nynyn,ggnng,ggggg,
soare,donut,folio,,,,ngnnn,ngnnn,ggggg,,,
soare,spelt,setup,,,,gnnny,gyyny,ggggg,,,
soare,verso,,,,,yynyy,ggggg,,,,
soare,clash,awash,gnash,quash,,yngnn,nnggg,nnggg,nnggg,ggggg,
soare,natal,manga,fauna,,,nnynn,ygnyn,ngyng,ggggg,,
soare,lunch,dumpy,mummy,gummy,,nnnnn,ngnnn,nggng,ngggg,ggggg,
soare,natal,bawdy,mammy,jazzy,happy,nnynn,ngnnn,ngnng,ngnng,ngnng,ggggg
soare,betel,welch,newly,,,nnnny,ngnny,ygynn,ggggg,,
soare,mushy,dusty,fussy,,,ynnnn,nggng,nggng,ggggg,,
soare,deter,perch,relic,,,nnnyy,ngnny,ngyyn,ggggg,,
soare,clank,await,guava,,,nngnn,nngnn,yngnn,ggggg,,
soare,radar,rainy,rally,ratty,,nnyyn,ggnnn,ggnng,ggnng,ggggg,
soare,guile,budge,nudge,fudge,,nnnng,ygnng,ngggg,ngggg,ggggg,
soare,deter,lemur,femur,,,nnnyy,ngnng,ngggg,ggggg,,
soare,churn,chirp,,,,nnngn,ggngn,ggggg,,,
soare,forge,force,forte,,,ngnyg,gggng,gggng,ggggg,,
soare,natal,album,alibi,,,nnynn,nynny,ggynn,ggggg,,
soare,guile,twine,whine,,,nnnng,nngng,nyggg,ggggg,,
soare,betel,fetid,jetty,petty,,nnnny,nggnn,nggnn,ngggg,ggggg,
soare,donut,folio,jolly,holly,golly,ngnnn,ngnnn,nggnn,ngggg,ngggg,ggggg
soare,clank,plaid,plait,,,nngnn,nggnn,ggggn,ggggg,,
soare,betel,yield,fleck,,,nnnny,nynny,nngyn,ggggg,,
soare,demon,felon,,,,nynny,ngngg,ggggg,,,
soare,dowry,gourd,,,,ngngn,ygngn,ggggg,,,
soare,front,groin,crown,drown,brown,nynyn,nggyn,nggng,ngggg,ngggg,ggggg
soare,trick,thrum,,,,nnnyn,gynnn,ggggg,,,
soare,mushy,using,ficus,,,ynnnn,nyynn,yyynn,ggggg,,
soare,slant,staff,stack,stamp,stash,gngnn,gngny,gggnn,gggnn,gggnn,ggggg
soare,ferry,leery,decry,,,nnngy,ngngg,ngngg,ggggg,,
soare,reset,miser,wiser,,,ynnyy,ynggn,ngggg,ggggg,,
soare,natal,aunty,junta,,,nnynn,yyynn,ygggn,ggggg,,
soare,dross,visor,,,,yynyn,nyyyn,ggggg,,,
soare,natal,taint,jaunt,gaunt,haunt,nnynn,ygynn,ngngg,ngggg,ngggg,ngggg
soare,spree,scree,,,,gnnyg,gnggg,ggggg,,,
soare,betel,pixel,impel,,,nnnny,nnngg,yyngg,ggggg,,
soare,clank,await,,,,nngnn,nngnn,ggggg,,,
soare,reset,cress,dress,press,,ynnyy,yyynn,ngggg,ngggg,ggggg,
soare,those,chose,whose,,,yynng,ngggg,ngggg,ggggg,,
soare,front,tutor,turbo,,,nynyn,nyyny,ggnyy,ggggg,,
soare,stoop,,,,,gynnn,ggggg,,,,
soare,stead,sneak,speak,,,gnyny,gnggn,gnggg,ggggg,,
soare,natal,candy,fanny,mangy,,nnynn,ygnnn,nggng,nggng,ggggg,
soare,betel,eking,eying,,,nnnny,nynnn,gnggg,ggggg,,
soare,betel,filet,inlet,,,nnnny,nnygy,nyggg,ggggg,,
soare,prove,drone,crone,,,nynyg,nggng,ngggg,ggggg,,
soare,dense,guise,pulse,,,ynnng,nnngg,ngngg,ggggg,,
soare,moist,mossy,,,,ygnnn,ggngn,ggggg,,,
soare,slant,staff,stack,stamp,stash,gngnn,gngny,gggnn,gggnn,gggnn,gggnn
soare,guile,pence,fence,hence,,nnnng,nnnng,ngggg,ngggg,ggggg,
soare,lunch,cinch,winch,finch,pinch,nnnnn,nnggg,ngggg,ngggg,ngggg,ggggg
soare,betel,depth,teddy,,,nnnny,ngynn,ygnyn,ggggg,,
soare,stink,slump,sully,,,gnnnn,gnnnn,gyynn,ggggg,,
soare,store,swore,score,spore,shore,gyngg,gnggg,gnggg,gnggg,gnggg,gnggg
soare,deter,gruel,ripen,,,nnnyy,nnngy,nyngn,ggggg,,
soare,stoop,showy,snowy,,,gynnn,gngnn,gnggg,ggggg,,
soare,natal,attic,,,,nnynn,nygnn,ggggg,,,
soare,donut,colon,going,,,ngnnn,ngynn,ngnny,ggggg,,
soare,death,peach,beach,leach,,nngny,nggng,ngggg,ngggg,ggggg,
soare,donut,youth,mouth,,,ngnnn,ngnyy,ngggg,ggggg,,
soare,donut,pound,found,mound,bound,ngnnn,ygyyn,ngggg,ngggg,ngggg,ngggg
soare,lunch,clump,,,,nnnnn,yynyn,ggggg,,,
soare,nomad,zonal,tonal,,,ngynn,ygngn,ngggg,ggggg,,
soare,blood,buxom,bigot,,,nynnn,gnngn,gnngn,ggggg,,
soare,deter,perch,perky,peril,,nnnyy,ngnny,gggnn,gggnn,ggggg,
soare,guile,wince,piece,,,nnnng,nnyng,ngngg,ggggg,,
soare,plate,blaze,blade,blame,,nngng,nggng,gggng,gggng,ggggg,
soare,angle,maybe,cache,haute,,nnyng,ynnng,ngnng,ngnyg,ggggg,
soare,spelt,spied,,,,gnnny,ggynn,ggggg,,,
soare,lunch,unify,unzip,undid,,nnnnn,nyynn,ggynn,ggngn,ggggg,
soare,chord,intro,,,,nyngn,nnygn,ggggg,,,
soare,nasty,basic,basal,,,ynynn,nggnn,gggnn,ggggg,,
soare,spine,swine,shine,,,gnnng,gnggg,gnggg,ggggg,,
soare,demon,cello,gecko,,,nynny,ngnyn,ygnng,ggggg,,
soare,rower,rodeo,,,,ngnyy,ggngn,ggggg,,,
soare,award,chard,guard,,,nnggn,nnggg,nnggg,ggggg,,
soare,sneer,sheer,steer,,,gnnyy,gnggg,gnggg,ggggg,,
soare,loath,loamy,,,,nggnn,gggnn,ggggg,,,
soare,slant,scamp,,,,gngnn,gngnn,ggggg,,,
soare,scrap,scram,,,,gnyyn,ggggn,ggggg,,,
soare,natal,lanky,manly,,,nnynn,ygnny,yggng,ggggg,,
soare,demon,cello,hello,,,nynny,ngnyn,ngggg,ggggg,,
soare,natal,taint,jaunt,gaunt,haunt,nnynn,ygynn,ngngg,ngggg,ngggg,ngggg
soare,baron,groan,organ,,,nyyyn,nyyyg,ygygg,ggggg,,
soare,later,relax,feral,,,nnyyy,yynyy,ygygn,ggggg,,
soare,blood,phony,known,knock,,nynnn,nngnn,nngyn,gggnn,ggggg,
soare,avert,terra,extra,,,nnygy,ynygy,yyngg,ggggg,,
soare,donut,condo,,,,ngnnn,yggnn,ggggg,,,
soare,clank,await,adapt,,,nngnn,nngnn,gngng,ggggg,,
soare,lunch,filmy,dilly,billy,willy,nnnnn,ynnnn,nggng,ngggg,ngggg,ggggg
soare,nomad,voila,polka,,,ngynn,ngnyn,ngnyg,ggggg,,
soare,baron,rayon,,,,nyyyn,ngygg,ggggg,,,
soare,shirt,skirt,,,,gnngn,gnggg,ggggg,,,
soare,natal,tacit,faith,,,nnynn,ngynn,ygnyn,ggggg,,
soare,worst,torso,,,,ygnyn,ngggy,ggggg,,,
soare,natal,patch,hatch,watch,catch,nnynn,nggnn,ngggg,ngggg,ngggg,ngggg
soare,deter,perch,mercy,,,nnnyy,ngnny,ngggn,ggggg,,
soare,betel,depth,tepid,,,nnnny,ngynn,yggyn,ggggg,,
soare,spelt,sleek,,,,gnnny,gngyn,ggggg,,,
soare,reset,risen,riser,,,ynnyy,gnggn,ggggn,ggggg,,
soare,lunch,digit,twixt,,,nnnnn,nnnnn,nynng,ggggg,,
soare,plate,peace,,,,nngng,gngng,ggggg,,,
soare,mushy,blush,plush,flush,,ynnnn,nyyyn,ngggg,ngggg,ggggg,
soare,natal,patch,catty,,,nnynn,nggnn,nggyn,ggggg,,
soare,donut,colon,login,,,ngnnn,ngynn,ngyng,ggggg,,
soare,betel,event,eject,,,nnnny,nyyyn,gngng,ggggg,,
soare,rower,rover,roger,,,ngnyy,ggngg,ggngg,ggggg,,
soare,radar,rival,,,,nnyyn,gnngn,ggggg,,,
soare,guile,pique,untie,,,nnnng,nyyng,nynyg,ggggg,,
soare,deter,rebut,remit,refit,,nnnyy,ngyny,ggnng,ggngg,ggggg,
soare,moral,aorta,,,,ngyyn,nggyn,ggggg,,,
soare,natal,adult,,,,nnynn,nyyny,ggggg,,,
soare,guile,budge,nudge,fudge,judge,nnnng,ygnng,ngggg,ngggg,ngggg,ggggg
soare,rower,,,,,ngnyy,ggggg,,,,
soare,marsh,artsy,,,,ynyyn,nyygn,ggggg,,,
soare,radar,rural,,,,nnyyn,gnngy,ggggg,,,
soare,slate,spade,shake,shame,shave,gngng,gngng,gngng,gggng,gggng,ggggg
